,SMILES_NS,pIC50_erbB4,pIC50_egfr,pIC50_met,pIC50_alk,pIC50_erbB2,pIC50_ret,pIC50_ros1
2748,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)cc3)ncnc2cc1O[C@H]1CCOC1,,7.14,,,,,
2749,COc1ccccc1Nc1ccnc(Nc2ccccc2OC)n1,,4.04,,,,,
2750,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc4ccccc4c3)C2)cc1C,,6.92,,,,,
2751,COc1ccc(F)cc1C(=O)NCc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,,6.26,,,,,
2752,CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1C,,6.7,,,6.7,,
2753,C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3OC)ncc2C(F)(F)F)c1,,7.7,,,,,
2754,NP(=O)(OCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,,8.37,,,6.74,,
2755,C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccc(C(F)(F)F)cc3)n2)c(OC)cc1N1CCN(C)CC1,,6.82,,,,,
2756,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2Br)c1,,7.19,,,,,
2757,COc1cc(N2CCN(S(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,,6.0,,,6.0,,
2758,COC[C@H]1Oc2cc3ncnc(Nc4cccc(I)c4)c3cc2O[C@@H]1COC,,8.78,,,,,
2759,O=C1CSC(NN=C2CCCCCCC2)=N1,,4.57,,,4.51,,
2760,Oc1nnc(-c2c[nH]c(-c3ccccc3)c2-c2ccccc2)c2cn(-c3ccc(Cl)cc3)nc12,,5.36,,,,,
2761,C=CC(=O)Nc1cccc(Nc2ncc(C)c(Nc3cccc(Br)c3)n2)c1,,7.26,,,,,
2762,CN(C)c1ccc2ncncc2c1,,6.92,,,,,
2763,O=C(O)CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)O)[nH]c2ccccc12,,4.74,,,,,
2764,Nc1cc2ncnc(Nc3ccccc3N)c2cn1,,5.28,,,,,
2765,c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCO5)c2)cc1,,8.7,,,,,
2766,COc1cccc(-c2cn(C3CCNC3)c3ncnc(N)c23)c1,,5.95,,,,,
2767,Cc1nc(Nc2ccccc2)c2cc(C)oc2n1,,6.95,,,,,
2768,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@H](C)C(N)=O,,8.05,,,,,
2769,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC4CCC4)nc3)ncc2F)c1,,6.26,,,,,
2770,COc1cc2ncc(C#N)c(Nc3ccc(NCNc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,,6.68,,,5.96,,
2771,COC1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,,6.72,,,6.77,,
2772,COc1cc(C=C(C#N)C#N)cc([N+](=O)[O-])c1O,,3.8,,,,,
2773,NC(=S)N/N=C(/C=C/c1ccccc1Br)c1ccccc1,,4.59,,,,,
2774,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3OC)n2)c1,,8.3,,,,,
2775,Cc1cc(OCC(=O)N/N=C/c2ccc([N+](=O)[O-])cc2)c2c(C)nn(-c3ccccc3)c2n1,,4.94,,,,,
2776,Cc1cccc(Nc2ncnc3ccncc23)c1NCCCN1CCOCC1,,8.03,,,,,
2777,C[C@@H](Nc1[nH]cnc2nc(-c3ccccc3)cc1-2)c1ccccc1,,8.48,,,,,
2778,CCOc1ccccc1-c1nnc(SCc2ccccc2)o1,,4.42,,,,,
2779,CN(C)C/C=C/C(=O)Nc1ccc(-c2cncc(C#N)c2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1,,6.18,,,,,
2780,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,,5.48,,,5.23,,
2781,C=CC(=O)Nc1cc(Nc2ncc(F)c(Nc3ccccc3P(C)(C)=O)n2)c(OC)cc1N(C)CCN(C)C,,6.97,,6.91,,,
2782,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNS(C)(=O)=O,,7.6,,,,,
2783,Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCCCC5)cc4)sc23)cc1Cl,,8.0,,,,,
2784,Nc1ccc(-c2cc(=O)c3cc(N)ccc3o2)cc1,,5.06,,,,,
2785,CN1CCN(Cc2ccc(C(=O)Nc3ccc(-c4cncc(C#N)c4Nc4ccc(OCc5ccccn5)c(Cl)c4)cc3)cc2)CC1,,5.64,,,,,
2786,N#Cc1cnc2sc3c(c2c1Nc1ccc(Cl)c(Cl)c1)CCN(C(=O)/C=C/CN1CCCOCC1)C3,,8.37,,,,,
2787,COc1cc2c(cc1OC)Sc1nc(C)nc(Nc3ccc4c[nH]nc4c3)c1NC2,,4.61,,,,,
2788,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/OCc1ccccc1,,7.64,,,7.02,,
2789,CNC1=NC=C2C(=Nc3cccc(Br)c3)N(C)C=NC2C1,,8.51,,,,,
2790,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21,,8.17,,,8.54,,
2791,CCOc1cc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C,,8.35,,,,,
2792,COc1ccc(F)cc1C(=O)NCc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1F,,5.26,,,,,
2793,c1ccc(Nc2nc[nH]c3nnc(Nc4ccccc4)c2-3)cc1,,7.24,,,,,
2794,Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c2-3)c1,,8.52,,,,,
2795,Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C,,5.41,,,,,
2796,COc1ccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,,8.15,,,,,
2797,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(Cl)c3)C21,,8.8,,,,,
2798,Nc1ncnc2c1c(-c1ccccc1)nn2-c1ccccc1,,6.1,,,,,
2799,Cc1ccc2ncnc(Nc3ccccc3O)c2c1,,4.89,,,,,
2800,COc1cc(/C=C2\CCC/C(=C\c3ccc(S(C)(=O)=O)cc3)C2=O)cc(OC)c1,,5.72,,,,,
2801,Fc1ccc(Nc2ncnc3ccc(C#CCN4CCOCC4)cc23)cc1Cl,,7.3,,,,,
2802,COc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12,,7.9,,,,,
2803,COc1ccc(Nc2ncc(F)c(Nc3cccc(NC(=O)/C=C/CN(C)C)c3)n2)cn1,,6.26,,,,,
2804,O=C(Nc1ccc([N+](=O)[O-])cc1)c1ccc(N(CCCl)CCCl)cc1,,4.72,,,4.57,,
2805,N#Cc1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,,7.57,,,6.33,,
2806,C=CC(=O)N1CCC(n2nc(C(=O)Nc3nc4cc(F)ccc4o3)c3c(N)ncnc32)C1,,7.4,,,,,
2807,CO[C@H]1CCN(c2nccc(Nc3cc4c(cn3)nc(CO)n4C(C)C)n2)C[C@H]1F,,6.54,,,,,
2808,Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1,,6.79,,,,,
2809,N#Cc1cccc(NC(=O)Nc2ncnc3nn4ccccc4c23)c1,,5.0,,,,,
2810,N#Cc1cnc2c(F)cc(NCc3cnc[nH]3)cc2c1Nc1ccc(F)c(Cl)c1,,6.3,,,,,
2811,[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6ccccc6)c(Cl)c5)c4c3)o2)CC1,,7.92,,,7.64,,
2812,NCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,,5.3,,,,,
2813,OC(COc1ncnc2ccccc12)CN1CCN(c2cccc(Cl)c2)CC1,,6.38,,,,,
2814,CCCCCCCCCCCCCCCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,,5.8,,,,,
2815,CCc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc2[nH]ccc2c1,,7.0,,,,,
2816,C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3cccc(OC)c3)n2)c(OC)cc1N(C)CCN(C)C,,6.81,,,,,
2817,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(O)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(O)ccc21,,4.39,,,,,
2818,COc1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cc4cc5ccccc5nc4s3)cc2)cc1OC,,5.8,,,,,
2819,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN1CCC[C@H]1C(N)=O,,7.7,,,,,
2820,CC(C)(C)C(=O)Nc1nc(Nc2ccc(Cl)cc2)c2c(n1)[nH]c1cccc(Cl)c12,,4.23,,,,,
2821,O=CN/C=C/c1ccc(O)c(O)c1O,,8.05,,,,,
2822,C=CC(=O)NCc1cn(Cc2cccc(Nc3cc(-c4[nH]c(SC)nc4-c4ccc(F)cc4)ccn3)c2)nn1,,6.79,,,,,
2823,O=C(c1cc2ccccc2[nH]1)c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,,8.26,,,,,
2824,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,,6.1,,,,,
2825,Cc1ccc2nc(Oc3ccc(F)cc3)c(/C=N/NC(=O)Cn3c([N+](=O)[O-])cnc3C)cc2c1,,6.38,,,,,
2826,COC(=O)Cc1c(SSc2c(CC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,,4.48,,,,,
2827,COc1cc2ncnc(/N=N/c3ccc(F)c(Cl)c3)c2cc1OC,,6.14,,,,,
2828,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3,,6.42,,,,,
2829,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2N[C@@H]2COC[C@H]2O)CC1,,4.52,,,,,
2830,O=C(c1cc2cc(O)ccc2[nH]1)c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,,7.62,,,,,
2831,CCCN(c1ccc(OC)cc1)c1nc(C)nc2oc(C)cc12,,7.14,,,,,
2832,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C#N)cc3)cc12)c1ccccc1,,7.92,,,,,
2833,Clc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,,6.17,,,5.51,,
2834,Cc1ncc([N+](=O)[O-])n1CC(=NNC(=O)c1ccc(N)cc1)c1ccc(Br)cc1,,6.37,,,,,
2835,NC(=S)N/N=C(/C=C/c1ccc(Br)cc1)c1ccccc1,,4.58,,,,,
2836,O=C1c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C(=O)N1NCC(O)CO,,3.74,,,,,
2837,CC(C)(C)CNc1ncnc2ccc(N[C@@H](c3ccc(F)cc3)c3cn(C4CC4)nn3)cc12,,8.11,,,,,
2838,N#CC(C#N)=Cc1ccncc1,,3.6,,,,,
2839,CN1C[C@@H]2C[C@H]1CN2c1cc(F)c(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)c(F)c1,,6.76,,,,6.8,
2840,CN(c1ccccc1)c1ncnc2cc3oc(=O)n(CCCN4CCOCC4)c3cc12,,5.14,,,,,
2841,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccc(Br)cc1,,7.21,,,,,
2842,Clc1ccc2c(c1)SCc1cnc(Nc3ccccc3)nc1-2,,4.67,,,,,
2843,CCNC(=O)Nc1ccc(Nc2ncnc3cc(OCCN(CC)CC)c(OC)cc23)cc1,,4.54,,,,,
2844,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccccc1N)c1ccc(Br)cc1,,5.72,,,,,
2845,N#C/C(=C\c1ccc(O)cc1)C(N)=O,,8.1,,,,,
2846,CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(C4CCN(C5CCCC5)CC4)cc3)n2)C1,,5.26,,,,,
2847,COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2cc1OCCN1CCOCC1,,6.39,,,,,
2848,C=CC(=O)Nc1cccc(-c2cc3c(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)ccnc3[nH]2)c1,,7.37,,,,,
2849,Cc1cc(C)c(O)c(CN(Cc2ccc(O)cc2)C(=S)Nc2ccccc2)c1,,5.23,,,5.02,,
2850,O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)c1)NO,,5.85,,,,,
2851,N#Cc1cnc2c(Br)cc(NCc3c[nH]nn3)cc2c1Nc1ccc(F)c(Cl)c1,,6.0,,,,,
2852,Fc1ccc(Nc2nncc3ccccc23)cc1,,8.22,,,,,
2853,O=C(c1ccccc1)c1cccc(NC(=O)c2cc3ccccc3[nH]2)c1,,4.35,,,,,
2854,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnc4c(ccn4C)c3)n2)c(OC)cc1N(C)CCNC,,7.43,,,,,
2855,C=CC(=O)N1CCC[C@@H](n2nc(Cc3ccccc3)c3c(N)ncnc32)C1,,7.7,,,,,
2856,C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(Cl)c4)ncnc3cc2OC)C1,,8.8,,,,,
2857,OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(Cl)c12)c1ccccc1,,6.23,,,,,
2858,Cc1ccccc1Cc1cc2c(Nc3cccc(Br)c3)nc(N)nc2n1C,,4.89,,,,,
2859,COCCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN(C)C,,8.0,,,,,
2860,CCC(=O)N1CCC(c2ccc(Nc3nc(N4CCC[C@@H](NC(=O)N5CCCCC5)C4)cnc3C(N)=O)cc2)CC1,,6.26,,,,,
2861,COC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,,5.82,,,,,
2862,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnc4c(ccn4C)c3)n2)c(OC)cc1N1CC(N(C)C)C1,,6.92,,,,,
2863,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1Cl,,4.91,,,,,
2864,CCN(CC)C(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,,7.2,,,7.3,,
2865,Brc1cccc(Nc2ncnc3cnc(NCCn4ccnc4)nc23)c1,,8.64,,,,,
2866,CN(C)C(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)N(C)C)[nH]c2ccccc12,,4.92,,,,,
2867,O=C(CCSC(=S)N1CCN(c2ccccc2)CC1)Nc1cccc(NC(=O)c2ccccn2)c1,,7.15,4.75,,7.27,,
2868,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(C(=O)N(CC)CC)cc3OC)n2)c1,,7.0,,,,,
2869,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCC1CCCC(CNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)C1,,5.74,,,,,
2870,O=C1CS/C(=N/Nc2nncc3ccccc23)N1c1ccc(Cl)cc1,,7.38,,,,,
2871,Brc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2,,5.0,,,,,
2872,Cn1c(SSc2c(C(=O)Nc3ccccn3)c3ccccc3n2C)c(C(=O)Nc2ccccn2)c2ccccc21,,4.33,,,,,
2873,COc1cc(-c2nc(=O)c3c([nH]2)sc2ccc(C)cc23)ccc1OCC(=O)O,,5.62,,,,,
2874,Clc1cccc(C2CC(c3ccc4c(c3)OCCO4)=NN2c2ccccc2)c1,,4.09,,,,,
2875,COc1ccccc1C(=O)NCc1ccc(-c2nn([C@H]3C=C[C@@H](O)C3)c3ncnc(N)c23)cc1,,6.26,,,,,
2876,O=C(Nc1ccccc1)N(Cc1ccc(O)cc1)Cc1cc(Br)cc(Br)c1O,,5.95,,,5.34,,
2877,CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,,5.85,,,,,
2878,C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCC(=O)NO)ccc2OC)c1,,5.29,,,,,
2879,O=c1[nH]c(NCc2ccccc2)nc2ccc3c(Br)cccc3c12,,7.48,,,,,
2880,Nc1nc2c(c(=O)[nH]1)-c1cc(O)ccc1CC2,,7.77,,,,,
2881,O=C(N/N=C/c1ccc(F)cc1Cl)N1CCc2ncnc(Nc3cccc(Br)c3)c2C1,,7.74,,,,,
2882,CCOc1ccc(C(=O)N[C@@H]2CCCN(c3nnc(C(N)=O)c(Nc4ccc(C(=N)N(C)C)cc4)n3)C2)cc1,,5.26,,,,,
2883,Nc1scc2c1c(NCCO)nc1nc(NCCO)nc(N)c12,,4.18,,,,,
2884,Oc1ccc(-c2nc(-c3ccnc4[nH]c(-c5ccccc5)cc34)c(-c3ccc(F)cc3)[nH]2)cc1,,7.31,,,,,
2885,C/N=N/Nc1ccc2ncnc(NCc3ccccc3)c2c1,,6.47,,,,,
2886,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CO,,7.8,,,,,
2887,O=[N+]([O-])c1ccc(N2CCN(CC(O)COc3ncnc4ccccc34)CC2)cc1,,6.42,,,,,
2888,COc1cc(/C=C/[N+](=O)[O-])ccc1O[S+](=O)([O-])c1ccc(C(=O)O)cc1,,5.55,,,,,
2889,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(OC)cc3)C2)cc1,,5.05,,,4.98,,
2890,CS(=O)(=O)CCN(CC#N)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,7.57,,,7.66,,
2891,O=C(O)c1ccc(NN2C(=O)c3c(c4c5cccc(O)c5n(C5OC(CO)C(O)C(O)C5O)c4c4[nH]c5c(O)cccc5c34)C2=O)cc1,,4.05,,,,,
2892,O=C1N[C@H](C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCCN2CCOCC2)CO1,,8.35,,,,,
2893,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccnc5)c4)c23)CC1,,6.72,,,7.47,,
2894,C#Cc1nn([C@@H]2CCCN(C(=O)C=C)C2)c2ncnc(N)c12,,5.82,,,,,
2895,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(F)cc1,,4.74,,,,,
2896,O=C(Nc1ccccc1)c1c(SSc2[nH]c3ccccc3c2C(=O)Nc2ccccc2)[nH]c2ccccc12,,4.0,,,,,
2897,COc1ccc(-c2c3c4cc(OC)c(OCCN(C)C)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,,6.23,,,,,
2898,CC(C)(C)OC(=O)NCC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,,7.77,,,,,
2899,COc1ccc(C2=NN(c3nc(O)cs3)C(c3ccc(Cl)cc3)C2)cc1,,5.27,,,5.12,,
2900,O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O)cc1O,,5.1,,,,,
2901,CCOP(=O)(Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O)OCC,,4.12,,,,,
2902,C[C@H](CN)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,,5.32,,,,,
2903,C=CC(=O)Nc1cc(Nc2ncc(OC)c(-c3cnc4c(ccn4C)c3)n2)c(OC)cc1N(C)CCN(C)C,,8.05,,,,,
2904,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3nncc4ccccc34)cc2)n1,,8.17,,,,,
2905,COc1ccc(-n2cc(NC(=O)c3cccc(NS(=O)(=O)c4ccccc4)c3)cn2)cc1,,4.57,,,,,
2906,CCCCNC(=O)Nc1ccc(Nc2ncnc3cc(OCCN(CC)CC)c(OC)cc23)cc1,,5.28,,,,,
2907,COc1cc(Nc2ncnc3cc(OCC4CN(C)CCO4)c(OC)cc23)c(OC)cc1Cl,,7.3,,,,,
2908,O=c1c(-c2ccc(O)cc2)c(CN2CCCCC2)oc2cc(O)cc(O)c12,,9.0,,,,,
2909,CCC(C)[C@H]1[C@](C)(O)C(=O)[C@@]2(O)C[C@](C)(O)C[C@@H](C)[C@@H]2[C@]1(C)C(=O)/C=C/OC,,4.98,,,,,
2910,COC(=O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,,4.7,,,,,
2911,CCOc1cc([N+](=O)[O-])c(C(=O)Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1NC(=O)/C=C/CN(C)C,,5.7,,,,,
2912,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,,6.15,,,,,
2913,COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)c(OC)c1,,6.79,,,,,
2914,OCCN1CCN(Cc2ccc(-c3cc4c(N[C@H](CO)c5ccccc5)ncnc4s3)cc2)CC1,,6.22,,,,,
2915,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCNC(=O)C(F)(F)F,,7.23,,,,,
2916,Brc1cccc(Nc2ncnc3cc4cn[nH]c4cc23)c1,,9.47,,,,,
2917,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3OC)ncc2Cl)c1,,7.7,,,,,
2918,COc1ccc(Nc2ncnc3occ(C)c23)cc1,,6.55,,,,,
2919,COC(=O)CN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)C1,,6.08,,,,,
2920,Oc1csc(N=NCc2cc(Cl)cc(Cl)c2O)n1,,5.84,,,5.35,,
2921,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(ccn5Cc5cscn5)c4)c3s2)C1)N1CCOCC1,,6.17,,,6.74,,
2922,Nc1nc(Nc2ccc(F)c(Cl)c2)c2cc(CCc3ccccc3)[nH]c2n1,,4.64,,,,,
2923,CCOc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1NC(=O)/C=C/CN1C[C@@H]2OCCO[C@@H]2C1,,8.92,,,8.15,,
2924,Fc1ccc(C(Nc2ccc3ncnc(Nc4cnc(F)c(F)c4)c3c2)c2cn(C3CC3)nn2)cc1,,7.13,,,,,
2925,COc1ccc(CCOc2ccc3c(c2)c(CCN)cn3CCCCCc2ccc(SC)cc2)cc1,,8.6,,,,,
2926,OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccoc3)c12)c1ccccc1,,6.45,,,,,
2927,CC(COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)CC(C)(C)C,,6.1,,,,,
2928,O=C(CO)NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,,6.96,,,6.92,,
2929,Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)cc1Cl,,7.59,,,,,
2930,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,,7.0,,,,,
2931,Oc1ccc(CN=Nc2nc(O)cs2)cc1,,5.33,,,5.16,,
2932,CN(C)C(=O)N1CCN(C/C=C/C(=O)N2CCc3c(sc4ncnc(Nc5ccc(F)c(Cl)c5)c34)C2)CC1,,9.0,,,,,
2933,CS(=O)(=O)CCNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,,6.7,,,6.72,,
2934,CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3)ncc2Cl)c1,,4.97,,,,,
2935,CNCCOc1n[nH]c2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,,7.77,,,,,
2936,Nc1ccc2ncncc2c1,,9.1,,,,,
2937,Cc1ccc(NC(=O)c2ccc(C)c(C(F)(F)F)c2)cc1C#Cc1nn([C@H]2CC[C@H](O)CC2)c2ncnc(N)c12,,6.19,8.4,,6.78,,
2938,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1ccccc1,,5.26,,,,,
2939,NC(=S)NN=C(C=Cc1cccc([N+](=O)[O-])c1)c1ccccc1,,5.43,,,,,
2940,N#C/C(=C\c1cc(O)c(O)c(Br)c1)S(=O)(=O)/C(C#N)=C/c1cc(O)c(O)c(Br)c1,,6.07,,,,,
2941,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(CO)c3)nc21,,7.09,,,,,
2942,COc1cc2ncnc(-c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OC,,6.68,,,,,
2943,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@@H]1CCOC1,,5.59,,,,,
2944,Clc1ccc2nc(Cc3nnc(Cc4ccccc4)o3)[nH]c2c1,,4.0,,,,,
2945,CCOC(=O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,,4.7,,,,,
2946,Cn1cccc1-c1nc2cc(NC(=O)CCl)ccc2[nH]1,,4.92,,,,,
2947,COc1cc2c(cc1OC)Sc1nc(C)nc(Nc3ccc4nc[nH]c4c3)c1NC2,,4.84,,,,,
2948,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CN2CCCC2)c(F)c1,,6.72,,,7.21,,
2949,C[C@@H](Nc1ncnc2sc(-c3ccc(C(=O)NCCN(C)C)cc3)cc12)c1ccccc1,,8.7,,,,,
2950,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5ccoc5)c4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,,6.77,,,,,
2951,CCNC(=O)O[C@@H]1CN[C@@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,,7.3,,,7.49,,
2952,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)NCCC,,7.59,,,,,
2953,CS(=O)(=O)CCN(Cc1ccccc1)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,7.05,,,,,
2954,CCCCCCCC(=O)N[C@@H]1[C@H]2Oc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3[C@@H]12,,6.93,,,,,
2955,Cc1cccc(C)c1Nc1ncc(-c2ccc(OCC3CCCN(C)C3)cc2)n2cncc12,,5.56,,,,,
