,SMILES_NS,pIC50_erbB4,pIC50_egfr,pIC50_met,pIC50_alk,pIC50_erbB2,pIC50_ret,pIC50_ros1
9591,C[C@@H](Oc1ccc2ncccc2c1)c1c(Cl)ccc(F)c1Cl,,,6.89,,,,
9592,C[C@@H](Oc1nc(-c2ccc3c(c2)C2(CCN(C)CC2)C(=O)N3)cnc1N)c1c(Cl)ccc(F)c1Cl,,,7.64,,,,
9593,C[C@@H](Oc1nc(-c2ccc3c(c2)NC(=O)C32CCN(C)CC2)cnc1N)c1c(Cl)ccc(F)c1Cl,,,7.92,,,,
9594,C[C@@H](Sc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,,,8.11,6.46,,,
9595,C[C@@H](c1c[nH]c2ncccc12)c1nnc2ccc(-c3ccc(C#N)cc3)nn12,,,7.64,,,,
9596,C[C@@H](c1c[nH]c2ncccc12)c1nnc2ccc(-c3cnn(C)c3)nn12,,,7.75,,,,
9597,C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3ccc(C#N)cc3)nn12,,,7.92,,,,
9598,C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3ccc(F)c(F)c3)nn12,,,7.92,,,,
9599,C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3ccc(N(C)C)nc3)nn12,,,7.6,,,,
9600,C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3ccc(S(C)(=O)=O)cc3)nn12,,,7.62,,,,
9601,C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3ccc4c(c3)OCCO4)nn12,,,8.22,,,,
9602,C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3cccc(C#N)c3)nn12,,,8.4,,,,
9603,C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3ccccc3C#N)nn12,,,8.3,,,,
9604,C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3cnn(C)c3)nn12,,,8.22,,,,
9605,C[C@@H](c1ccc2ncccc2c1)n1nnc2ccn(-c3cnn(C)c3)c(=O)c21,,,8.52,,,,
9606,C[C@@H](c1ccc2ncccc2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,,,9.15,,,,
9607,C[C@@H](c1ccc2ncccc2c1)n1nnc2ncc(-c3cnn(CCO)c3)nc21,,,9.3,,,,
9608,C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,,,8.7,,,,
9609,C[C@@H](c1ccccc1)N1CCc2c([nH]c3ccc(Br)cc23)-c2c1ccnc2Cl,,,4.89,5.24,,,
9610,C[C@@H](c1ccn2nccc2c1)n1nnc2ncc(-c3cnn(CCO)c3)nc21,,,8.52,,,,
9611,C[C@@H]1CN(c2cnc3ccc(Sc4nnc5ccc(-c6cnn(C)c6)cn45)cc3c2)CCO1,,,8.4,,,,
9612,C[C@H](/C=C\C(F)(F)F)Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O,,,5.93,,,,
9613,C[C@H](N)C(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,,,8.92,,,,
9614,C[C@H](NC(=O)c1cc(-c2cnn(C3CCOCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,,,7.66,,,6.68,
9615,C[C@H](O)C(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,,,8.8,,,,
9616,C[C@H](Oc1c(N)ncc2c(-c3cnn(C4CCNCC4)c3)coc12)c1c(Cl)ccc(F)c1Cl,,,7.07,,,,
9617,C[C@H](Oc1cc(-c2cn(C3CCNCC3)nn2)cnc1N)c1c(Cl)ccc(F)c1Cl,,,8.77,,,,
9618,C[C@H](Oc1ccc2ncccc2c1)c1c(Cl)ccc(F)c1Cl,,,6.34,,,,
9619,C[C@H](Sc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,,,6.77,,,,
9620,C[C@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,,,7.49,,,,
9621,C[C@H](c1ccn2nccc2c1)n1nnc2ncc(-c3cnn(CCO)c3)nc21,,,7.57,,,,
9622,C[C@H](c1nnc2c(F)cc(-c3cnn(C)c3)cn12)n1ccc2ncccc2c1=O,,,8.7,,,,
9623,C[C@H]1CN(C(=O)OC(C)(C)C)CCN1c1cnc2ccc(Sc3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc2c1,,,6.4,,,,
9624,C[C@H]1CN(C(=O)c2ccc(NC(=O)c3cc(O[C@H](C)c4c(Cl)ccc(F)c4Cl)c(N)nn3)cc2)C[C@@H](C)N1,,,9.13,,,,
9625,C[C@H]1CN(c2cnc3cc(C(F)(F)F)cc(NCc4nnc5ccc(-c6ccc(F)cc6)nn45)c3n2)C[C@@H](C)O1,,,6.27,,,,
9626,C[C@H]1CN(c2cnc3ccc(Sc4nnc5c(F)cc(-c6cnn(C)c6)cn45)cc3c2)C[C@@H](C)N1,,,9.0,,,,
9627,C[C@H]1CN(c2cnc3ccc(Sc4nnc5c(F)cc(-c6cnn(C)c6)cn45)cc3c2)C[C@@H](C)N1C(=O)OC(C)(C)C,,,7.64,,,,
9628,C[C@H]1CN(c2cnc3ccc(Sc4nnc5ccc(-c6cnn(C)c6)cn45)cc3c2)CCO1,,,8.3,,,,
9629,C[C@H]1CN(c2cnc3ccc(Sc4nnc5ccc(-c6cnn(C)c6)cn45)cc3c2)C[C@@H](C)N1,,,8.4,,,,
9630,C[C@H]1CN(c2cnc3ccc(Sc4nnc5ccc(-c6cnn(C)c6)cn45)cc3c2)C[C@@H](C)N1C(=O)OC(C)(C)C,,,7.82,,,,
9631,C[C@H]1CNCCN1c1cnc2ccc(Sc3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc2c1,,,7.74,,,,
9632,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)N(C)c4cccc(Cl)c4)cc32)c(C)c1C(=O)N1CCN(C)CC1,,,8.0,,,,
9633,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)N(C)c4cccc(Cl)c4)cc32)c(C)c1CCCN1CCOCC1,,,6.77,,,,
9634,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)N4CCc5ccccc54)cc32)c(C)c1C(=O)N1CCN(C)CC1,,,7.4,,,,
9635,Cc1c(Br)ccc2c1/C(=N/NC(=O)Cc1ccc(O)cc1)C(=O)N2,,,7.8,,,,
9636,Cc1c(Br)ccc2c1C(=NNC(=O)Cc1ccc(O)cc1)C(=O)N2,,,7.8,,,,
9637,Cc1c(C(=O)N2CCC(O)CC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,6.19,,,,
9638,Cc1c(C(=O)N2CCN(C)CC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,6.24,,,,
9639,Cc1c(C(=O)NCC#N)sc2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,7.28,,,,
9640,Cc1c(C(=O)NCCCN(C)C)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,8.04,,,,
9641,Cc1c(C(=O)NCCCN2CCOCC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,8.11,,,,
9642,Cc1c(C(=O)NCCCN2CCOCC2)sc2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,7.23,,,,
9643,Cc1c(C(=O)NCCN2CCOCC2)sc2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,7.44,,,,
9644,Cc1c(C(=O)NCCO)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,6.87,,,,
9645,Cc1c(C(=O)NCCS(C)(=O)=O)sc2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,7.6,,,,
9646,Cc1c(C(=O)Nc2ccc(Oc3cccn4nccc34)cc2)cnn1-c1ccc(F)cc1,,,5.26,,,,
9647,Cc1c(C(=O)Nc2ccc(Oc3cccn4nccc34)cc2)cnn1-c1ccccc1,,,5.26,,,,
9648,Cc1c(C(=O)Nc2ccc(Oc3ccnc(-c4nncn4CCCN(C)C)c3)c(F)c2)c(=O)n(-c2ccccc2)n1C,,,6.82,,,,
9649,Cc1c(C(=O)Nc2ccc(Oc3ccnc(-c4nncn4CCCN4CCN(C)CC4)c3)c(F)c2)c(=O)n(-c2ccccc2)n1C,,,6.96,,,,
9650,Cc1c(C(=O)Nc2ccc(Oc3ccnc(-c4nncn4CCCN4CCOCC4)c3)c(F)c2)c(=O)n(-c2ccccc2)n1C,,,6.77,,,,
9651,Cc1c(C(=O)Nc2ccc(Oc3ccnc(C(=O)N4CCC(N5CCCCC5)CC4)c3)c(F)c2)c(=O)n(-c2ccccc2)n1C,,,6.48,,,,
9652,Cc1c(C(=O)Nc2ccc(Oc3ccnc(C(=O)NCCCN4CCOCC4)c3)c(F)c2)c(=O)n(-c2ccccc2)n1C,,,6.6,,,,
9653,Cc1c(C(=O)Nc2ccc(Oc3ccnc(C(=O)NCCN4CCOCC4)c3)c(F)c2)c(=O)n(-c2ccccc2)n1C,,,6.29,,,,
9654,Cc1c(C(=O)Nc2ccc(Oc3ccnc4[nH]cc(-c5ccccc5)c34)c(F)c2)c(=O)n(-c2ccc(F)cc2)n1C,,,7.32,,,,
9655,Cc1c(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)nnn1-c1ccc(Cl)c(C(F)(F)F)c1,,,7.42,,,,
9656,Cc1c(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)nnn1-c1ccc(F)c(Cl)c1,,,7.54,,,,
9657,Cc1c(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)nnn1-c1ccc(F)c(F)c1,,,7.66,,,,
9658,Cc1c(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)nnn1-c1ccc(F)cc1,,,7.89,,,,
9659,Cc1c(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)nnn1-c1ccccc1,,,7.77,,,,
9660,Cc1c(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)nnn1-c1ccccc1F,,,7.85,,,,
9661,Cc1c(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)cc2)nnn1-c1ccc(Cl)c(C(F)(F)F)c1,,,7.37,,,,
9662,Cc1c(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)cc2)nnn1-c1ccc(F)c(Cl)c1,,,7.66,,,,
9663,Cc1c(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)cc2)nnn1-c1ccc(F)c(F)c1,,,7.68,,,,
9664,Cc1c(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)cc2)nnn1-c1ccc(F)cc1,,,7.83,,,,
9665,Cc1c(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)cc2)nnn1-c1ccccc1,,,7.72,,,,
9666,Cc1c(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)cc2)nnn1-c1ccccc1F,,,7.8,,,,
9667,Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(-c5cn(C)cn5)sc34)c(F)c2)cnn1-c1ccccc1,,,7.15,,,,
9668,Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(OC(C)(C)CO)ccc34)c(F)c2)c(=O)n(-c2ccccc2)n1C,,,7.57,,,,
9669,Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(OCC(C)(C)O)ccc34)c(F)c2)c(=O)n(-c2ccccc2)n1C,,,7.72,,,,
9670,Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(OCC(C)(C)O)ccc34)cc2)c(=O)n(-c2ccccc2)n1C,,,7.89,,,,
9671,Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(OC[C@@H](C)O)ccc34)c(F)c2)c(=O)n(-c2ccccc2)n1C,,,8.15,,,,
9672,Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(OC[C@@H](C)O)ccc34)cc2)c(=O)n(-c2ccccc2)n1C,,,7.82,,,,
9673,Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(OC[C@H](C)O)ccc34)cc2)c(=O)n(-c2ccccc2)n1C,,,7.89,,,,
9674,Cc1c(NC(=O)c2cccn(-c3ccc(F)cc3)c2=O)ccc(Oc2ccnc(NC(=O)C3CC3)c2)c1C,,,5.96,,,,
9675,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC[C@@H](N)C2)ccc2[nH]ccc12,,,4.47,,,,
9676,Cc1c(O)c(O)c(O)c(C=O)c1-c1cc2c(C=O)c(C)c(O)c(O)c2o1,,,5.95,6.6,,,
9677,Cc1c(O)c(O)c(O)c2c1COC2=O,,,5.06,5.3,,,
9678,Cc1c(O)c(O)c2c(c1C=O)[C@@H]1O[C@H](O2)c2c(C)c(O)c(O)c(O)c2C1=O,,,6.24,6.74,,,
9679,Cc1c(O)c(O)cc2oc3cc(O)cc(O)c3c(=O)c12,,,5.36,5.96,,,
9680,Cc1c(O)ccc2nc(-c3cc(-c4cnn(C5CCNCC5)c4)cnc3N)oc12,,,9.7,,,,
9681,Cc1c(O)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,6.17,,,,
9682,Cc1c(OCC(=O)N2CCOCC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,6.44,,,,
9683,Cc1c(OCC(C)(C)O)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,6.79,,,,
9684,Cc1c(OCC(C)O)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,6.75,,,,
9685,Cc1c(OCC(O)C(C)C)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,6.34,,,,
9686,Cc1c(OCC(O)CN2CCC(O)CC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,8.68,,,,
9687,Cc1c(OCC(O)CN2CCN(C)CC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,9.15,,,,
9688,Cc1c(OCC(O)CN2CCOCC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,8.6,,,,
9689,Cc1c(OCC(O)CO)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,8.57,,,,
9690,Cc1c(OCCCN(C)C)cn2ncnc(Oc3ccc(NC(=O)CC(=O)Nc4ccc(F)cc4)cc3F)c12,,,7.52,,,,
9691,Cc1c(OCCCN(C)C)cn2ncnc(Oc3ccc(NC(=O)NC(=O)Cc4ccc(F)cc4)cc3F)c12,,,7.4,,,,
9692,Cc1c(OCCCN(C)C)cn2ncnc(Oc3ccc(NC(=O)c4c(F)cccc4F)cc3F)c12,,,7.52,,,,
9693,Cc1c(OCCCN(C)C)cn2ncnc(Oc3ccc(NC(=O)c4cccnc4)cc3F)c12,,,7.15,,,,
9694,Cc1c(OCCCN2CCOCC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,8.55,,,,
9695,Cc1c(OCCCO)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,6.59,,,,
9696,Cc1c(OCCCS(C)(=O)=O)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,8.42,,,,
9697,Cc1c(OCCN(C)C)cn2ncnc(Oc3ccc(NC(=O)CC(=O)Nc4ccc(F)cc4)cc3F)c12,,,6.85,,,,
9698,Cc1c(OCCN(C)C)cn2ncnc(Oc3ccc(NC(=O)NC(=O)Cc4ccc(F)cc4)cc3F)c12,,,6.82,,,,
9699,Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(NC(=O)CC(=O)Nc4ccc(F)cc4)cc3F)c12,,,7.4,,,,
9700,Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(NC(=O)NC(=O)Cc4ccc(F)cc4)cc3F)c12,,,7.3,,,,
9701,Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(NC(=O)c4c(F)cccc4F)cc3F)c12,,,7.52,,,,
9702,Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(NC(=O)c4cc(Cl)ccc4F)cc3F)c12,,,7.15,,,,
9703,Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(NC(=O)c4cc(F)ccc4F)cc3F)c12,,,7.4,,,,
9704,Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(NC(=O)c4ccccc4F)cc3F)c12,,,7.05,,,,
9705,Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(NC(=O)c4cccnc4)cc3F)c12,,,6.8,,,,
9706,Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(NC(=O)c4cccs4)cc3F)c12,,,6.72,,,,
9707,Cc1c(OCCN2CCOCC2)cn2ncnc(Oc3ccc(NC(=O)CC(=O)Nc4ccc(F)cc4)cc3F)c12,,,6.89,,,,
9708,Cc1c(OCCO)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,6.97,,,,
9709,Cc1c(OC[C@@H](C)O)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,6.62,,,,
9710,Cc1c(OC[C@H](C)O)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,6.79,,,,
9711,Cc1cc(-c2cc(F)c3nnc(C(F)(F)c4ccc5ncccc5c4)n3c2)on1,,,8.05,,,,
9712,Cc1cc(-c2cc(F)c3nnc([C@@H](C)c4ccc5ncccc5c4)n3c2)sn1,,,8.15,,,,
9713,Cc1cc(-c2cc(F)c3nnc([C@@H](C)n4ccc5ncccc5c4=O)n3c2)on1,,,8.52,,,,
9714,Cc1cc(-c2cc(F)c3nnc([C@@](C)(F)c4ccc5ncccc5c4)n3c2)sn1,,,6.11,,,,
9715,Cc1cc(-c2cc(F)c3nnc([C@](C)(F)c4ccc5ncccc5c4)n3c2)sn1,,,8.3,,,,
9716,Cc1cc(-c2ccc(Nc3cc(S(=O)(=O)[O-])c(N)c4c3C(=O)c3ccccc3C4=O)c(C)c2)ccc1N,,,5.08,,,,
9717,Cc1cc(-c2ccc(Nc3cc(S(=O)(=O)[O-])c(N)c4c3C(=O)c3ccccc3C4=O)c(C)c2)ccc1Nc1cc(S(=O)(=O)[O-])c(N)c2c1C(=O)c1ccccc1C2=O,,,5.37,,,,
9718,Cc1cc(-c2ccc3nnc(Cc4ccc(O)cc4)n3n2)sn1,,,8.7,,,,
9719,Cc1cc(-c2ccccc2)c2nc(N3CCN(C)CC3)cnc2c1,,,5.3,,,,
9720,Cc1cc(-n2ccc3nnn(Cc4ccc5ncccc5c4)c3c2=O)sn1,,,8.52,,,,
9721,Cc1cc(-n2ccc3nnn([C@@H](C)c4ccc5ncccc5c4)c3c2=O)sn1,,,8.7,,,,
9722,Cc1cc(=O)n(-c2ccc(Br)cc2F)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,,,7.74,,,,
9723,Cc1cc(=O)n(-c2ccc(Br)cc2F)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)cc1,,,7.39,,,,
9724,Cc1cc(=O)n(-c2ccc(Br)cc2F)nc1C(=O)Nc1ccc(Oc2ccnc3c2ccn3C)cc1,,,7.44,,,,
9725,Cc1cc(=O)n(-c2ccc(Br)cc2F)nc1C(=O)Nc1ccc(Oc2ncnc3[nH]ccc23)cc1,,,4.68,,,,
9726,Cc1cc(=O)n(-c2ccc(Br)cc2F)nc1C(=O)Nc1ccc(Oc2ncnc3ccsc23)c(F)c1,,,7.49,,,,
9727,Cc1cc(=O)n(-c2ccc(Cl)cc2Cl)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,,,7.66,,,,
9728,Cc1cc(=O)n(-c2ccc(Cl)cc2Cl)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)cc1,,,7.25,,,,
9729,Cc1cc(=O)n(-c2ccc(Cl)cc2Cl)nc1C(=O)Nc1ccc(Oc2ccnc3c2ccn3C)cc1,,,7.31,,,,
9730,Cc1cc(=O)n(-c2ccc(F)c(Cl)c2)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)cc1,,,7.38,,,,
9731,Cc1cc(=O)n(-c2ccc(F)c(Cl)c2)nc1C(=O)Nc1ccc(Oc2ccnc3c2ccn3C)cc1,,,7.35,,,,
9732,Cc1cc(=O)n(-c2ccc(F)cc2)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)cc1,,,8.08,,,,
9733,Cc1cc(=O)n(-c2ccc(F)cc2)nc1C(=O)Nc1ccc(Oc2ccnc3c2ccn3C)cc1,,,8.04,,,,
9734,Cc1cc(=O)n(-c2ccc(F)cc2)nc1C(=O)Nc1ccc(Oc2ncnc3ccsc23)cc1,,,7.32,,,,
9735,Cc1cc(=O)n(-c2cccc(Br)c2)nc1C(=O)Nc1ccc(Oc2ccnc3c2ccn3C)cc1,,,8.0,,,,
9736,Cc1cc(=O)n(-c2cccc(C(F)(F)F)c2)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)cc1,,,7.46,,,,
9737,Cc1cc(=O)n(-c2cccc(C(F)(F)F)c2)nc1C(=O)Nc1ccc(Oc2ccnc3c2ccn3C)c(F)c1,,,7.54,,,,
9738,Cc1cc(=O)n(-c2cccc(C(F)(F)F)c2)nc1C(=O)Nc1ccc(Oc2ccnc3c2ccn3C)cc1,,,7.49,,,,
9739,Cc1cc(=O)n(-c2cccc(F)c2)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,,,8.25,,,,
9740,Cc1cc(=O)n(-c2cccc(F)c2)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)cc1,,,7.93,,,,
9741,Cc1cc(=O)n(-c2cccc(F)c2)nc1C(=O)Nc1ccc(Oc2ccnc3c2ccn3C)cc1,,,7.82,,,,
9742,Cc1cc(=O)n(-c2ccccc2)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)cc1,,,7.74,,,,
9743,Cc1cc(=O)n(-c2ccccc2)nc1C(=O)Nc1ccc(Oc2ccnc3c2ccn3C)cc1,,,7.71,,,,
9744,Cc1cc(=O)n(-c2ccccc2C(F)(F)F)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,,,7.96,,,,
9745,Cc1cc(=O)n(-c2ccccc2C(F)(F)F)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)cc1,,,7.4,,,,
9746,Cc1cc(=O)n(-c2ccccc2C(F)(F)F)nc1C(=O)Nc1ccc(Oc2ccnc3c2ccn3C)cc1,,,7.34,,,,
9747,Cc1cc(=O)n(-c2ccccc2F)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,,,8.3,,,,
9748,Cc1cc(=O)n(-c2ccccc2F)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)cc1,,,7.9,,,,
9749,Cc1cc(=O)n(-c2ccccc2F)nc1C(=O)Nc1ccc(Oc2ccnc3c2ccn3C)cc1,,,7.85,,,,
9750,Cc1cc(=O)n2nc(SCc3ccc(C(C)(C)C)cc3)nc2[nH]1,,,7.19,,,,
9751,Cc1cc(=O)n2nc(SCc3ccc(C(C)C)cc3)nc2[nH]1,,,7.3,,,,
9752,Cc1cc(=O)n2nc(SCc3ccc(Cl)cc3)nc2[nH]1,,,6.95,,,,
9753,Cc1cc(=O)n2nc(SCc3ccc(Cl)cc3Cl)nc2[nH]1,,,7.38,,,,
9754,Cc1cc(=O)n2nc(SCc3ccc(F)cc3)nc2[nH]1,,,6.69,,,,
9755,Cc1cc(=O)n2nc(SCc3ccc([N+](=O)[O-])cc3)nc2[nH]1,,,6.98,,,,
9756,Cc1cc(=O)n2nc(SCc3cccc(C(F)(F)F)c3)nc2[nH]1,,,7.03,,,,
9757,Cc1cc(=O)n2nc(SCc3cccc(Cl)c3)nc2[nH]1,,,7.04,,,,
9758,Cc1cc(=O)n2nc(SCc3cccc([N+](=O)[O-])c3)nc2[nH]1,,,7.05,,,,
9759,Cc1cc(C(=O)Nc2ccc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)cc2)n(C)n1,,,6.03,,,,
9760,Cc1cc(C(=O)Nc2ccc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)cc2)nn1-c1ccccc1,,,7.05,,,,
9761,Cc1cc(C(C)(C)C)ccc1OCc1cccc(-c2ccc(C(=O)NNC(=O)C(=O)c3c[nH]c4ccccc34)cc2)c1,,,5.39,,,,
9762,Cc1cc(C)c2c(c1)/C(=N/NC(=O)Cc1ccc(O)cc1)C(=O)N2,,,7.7,,,,
9763,Cc1cc(C)c2c(c1)C(=NNC(=O)Cc1ccc(O)cc1)C(=O)N2,,,7.7,,,,
9764,Cc1cc(C)cc(-n2c(=O)c(C(=O)Nc3ccc(Oc4ccnc(N)c4Cl)c(F)c3)cc3ccccc32)c1,,,9.15,,,,
9765,Cc1cc(C)cc(CC(=O)N[C@@H](Cc2ccccc2)C(=O)Nc2ccc(-c3cn4c(n3)sc3ccccc34)cc2)c1,,,6.22,,,,
9766,Cc1cc(C)cc(CC(=O)N[C@@H](Cc2ccccc2)C(=O)Nc2ccc(-c3cn4c5c(sc4n3)CCCC5)cc2)c1,,,6.1,,,,
9767,Cc1cc(C)cc(CC(=O)N[C@H](Cc2ccccc2)C(=O)Nc2ccc(-c3cn4c(n3)sc3ccccc34)cc2)c1,,,6.25,,,,
9768,Cc1cc(CCN2CCCC2)c(C)c2c1N(CCN1CCCCC1)C(=O)/C2=N\NC(=O)C(C)c1ccc(O)cc1,,,6.7,,,,
9769,Cc1cc(CCN2CCCC2)c(C)c2c1N(CCN1CCCCC1)C(=O)C2=NNC(=O)C(C)c1ccc(O)cc1,,,6.7,,,,
9770,Cc1cc(CCN2CCCC2)c(C)c2c1NC(=O)/C2=N\NC(=O)C(C)c1ccc(F)cc1,,,6.01,,,,
9771,Cc1cc(CCN2CCCC2)c(C)c2c1NC(=O)C2=NNC(=O)C(C)c1ccc(F)cc1,,,6.01,,,,
9772,Cc1cc(Cl)c2c(n1)N(CCc1ccccc1)CCc1c-2[nH]c2ccccc12,,,4.91,4.93,,,
9773,Cc1cc(NC(=O)C2(C(=O)Nc3ccc(F)cc3)CC2)ccc1-c1cccc2[nH]nc(N)c12,,,8.22,,,,
